id,airline_id,source_id,destination_id,codeshare,stops,iata
19220,3737,669,636,f,0,73H
19221,3737,669,609,f,0,73H
19222,3737,669,644,f,0,73H 733
19223,3737,669,666,f,0,73H 733
19224,3737,612,609,f,0,733
19225,3737,638,636,f,0,73H
19226,3737,638,644,f,0,733 73H
19227,3737,638,665,f,0,73H
19228,3737,1197,737,f,0,73H
19229,3737,1197,644,f,0,73H
19230,3737,2948,644,f,0,733
19231,3737,502,628,f,0,73H
19232,3737,502,630,f,0,733 73H
19233,3737,502,737,f,0,73H
19234,3737,502,636,f,0,73H
19235,3737,502,609,f,0,73H
19236,3737,502,687,f,0,73H
19237,3737,502,421,f,0,73H
19238,3737,502,644,f,0,73H 733
19239,3737,502,666,f,0,73H
19240,3737,502,665,f,0,73H
19241,3737,734,737,f,0,73H
19242,3737,1054,737,f,0,73H
19243,3737,1054,609,f,0,73H
19244,3737,1054,421,f,0,73H
19245,3737,1054,644,f,0,73H
19246,3737,1054,664,f,0,73H
19247,3737,478,644,f,0,73H 733
19248,3737,1606,609,f,0,73H
19249,3737,1606,644,f,0,733
19250,3737,708,737,f,0,73H
19251,3737,651,644,f,0,73H 733
19252,3737,346,737,f,0,73H
19253,3737,346,644,f,0,733 73H
19254,3737,1524,609,f,0,73H
19255,3737,1524,644,f,0,73H 733
19256,3737,1354,737,f,0,73H
19257,3737,1354,636,f,0,73H
19258,3737,1354,609,f,0,73H 733
19259,3737,1354,687,f,0,73H
19260,3737,1354,421,f,0,73H
19261,3737,1354,644,f,0,73H
19262,3737,1354,665,f,0,73H
19263,3737,1354,664,f,0,73H
19264,3737,1386,636,f,0,73H
19265,3737,1386,609,f,0,73H
19266,3737,1386,421,f,0,73H
19267,3737,1386,644,f,0,733 73H
19268,3737,644,1055,f,0,73H
19269,3737,644,630,f,0,733 73H
19270,3737,644,1230,f,0,73H
19271,3737,644,1212,f,0,73H
19272,3737,644,632,f,0,733
19273,3737,644,580,f,0,733 73H
19274,3737,644,737,f,0,73H
19275,3737,644,1688,f,0,733 73H
19276,3737,644,1218,f,0,73H
19277,3737,644,640,f,0,733 73H
19278,3737,644,1739,f,0,733 73H
19279,3737,644,636,f,0,73H 733
19280,3737,644,608,f,0,73H 733
19281,3737,644,1191,f,0,73H
19282,3737,644,635,f,0,73H 733
19283,3737,644,1745,f,0,73H 733
19284,3737,644,1489,f,0,733 73H
19285,3737,644,1474,f,0,73H
19286,3737,644,609,f,0,73H 733
19287,3737,644,1200,f,0,73H
19288,3737,644,599,f,0,73H
19289,3737,644,2188,f,0,73H
19290,3737,644,535,f,0,733 73H
19291,3737,644,641,f,0,73H 733
19292,3737,644,1626,f,0,733
19293,3737,644,1555,f,0,73H 733
19294,3737,644,668,f,0,73H
19295,3737,644,1665,f,0,733
19296,3737,644,342,f,0,733
19297,3737,644,645,f,0,73H 733
19298,3737,644,421,f,0,73H
19299,3737,644,16,f,0,733
19300,3737,644,649,f,0,733
19301,3737,644,669,f,0,73H 733
19302,3737,644,638,f,0,733 73H
19303,3737,644,1197,f,0,73H
19304,3737,644,2948,f,0,733
19305,3737,644,502,f,0,73H 733
19306,3737,644,1054,f,0,73H
19307,3737,644,478,f,0,73H 733
19308,3737,644,1606,f,0,733
19309,3737,644,651,f,0,733 73H
19310,3737,644,346,f,0,733 73H
19311,3737,644,1524,f,0,73H 733
19312,3737,644,1354,f,0,73H
19313,3737,644,1386,f,0,733 73H
19314,3737,644,3958,f,0,733 73H
19315,3737,644,3998,f,0,733 73H
19316,3737,644,674,f,0,73H
19317,3737,644,1587,f,0,733 73H
19318,3737,644,1562,f,0,73H 733
19319,3737,644,3953,f,0,73H
19320,3737,644,1206,f,0,733 73H
19321,3737,644,666,f,0,73H 733
19322,3737,644,337,f,0,73H 733
19323,3737,644,676,f,0,73H 733
19324,3737,644,1056,f,0,73H
19325,3737,644,415,f,0,733 73H
19326,3737,644,663,f,0,733 73H
19327,3737,644,665,f,0,73H 733
19328,3737,644,1551,f,0,733 73H
19329,3737,644,1613,f,0,733
19330,3737,644,3959,f,0,73H 733
19331,3737,644,679,f,0,733
19332,3737,446,421,f,0,73H
19333,3737,3958,644,f,0,733 73H
19334,3737,3998,628,f,0,73H
19335,3737,3998,737,f,0,73H
19336,3737,3998,609,f,0,73H
19337,3737,3998,421,f,0,73H
19338,3737,3998,644,f,0,733 73H
19339,3737,3998,664,f,0,73H
19340,3737,1512,737,f,0,73H
19341,3737,674,644,f,0,73H
19342,3737,1587,737,f,0,73H
19343,3737,1587,609,f,0,73H
19344,3737,1587,644,f,0,733 73H
19345,3737,1562,609,f,0,73H
19346,3737,1562,644,f,0,73H 733
19347,3737,3953,737,f,0,73H
19348,3737,3953,609,f,0,73H
19349,3737,3953,644,f,0,73H
19350,3737,3953,665,f,0,73H
19351,3737,453,421,f,0,73H
19352,3737,1646,737,f,0,73H
19353,3737,1206,737,f,0,73H
19354,3737,1206,609,f,0,73H
19355,3737,1206,421,f,0,73H
19356,3737,1206,644,f,0,733 73H
19357,3737,666,1230,f,0,73H
19358,3737,666,1212,f,0,73H
19359,3737,666,636,f,0,73H
19360,3737,666,669,f,0,73H 733
19361,3737,666,502,f,0,73H
19362,3737,666,644,f,0,73H 733
19363,3737,666,337,f,0,73H
19364,3737,666,679,f,0,73H
19365,3737,337,628,f,0,73H
19366,3737,337,737,f,0,73H
19367,3737,337,636,f,0,73H
19368,3737,337,609,f,0,73H
19369,3737,337,644,f,0,73H 733
19370,3737,337,666,f,0,73H
19371,3737,337,665,f,0,73H
19372,3737,337,664,f,0,73H
19373,3737,676,644,f,0,73H 733
19374,3737,1056,737,f,0,73H
19375,3737,1056,609,f,0,73H
19376,3737,1056,421,f,0,73H
19377,3737,1056,644,f,0,73H
19378,3737,415,644,f,0,733 73H
19379,3737,663,632,f,0,733
19380,3737,663,635,f,0,73H 733
19381,3737,663,649,f,0,733
19382,3737,663,644,f,0,733 73H
19383,3737,665,630,f,0,73H
19384,3737,665,1230,f,0,73H
19389,3737,665,609,f,0,73H
19390,3737,665,638,f,0,73H
19391,3737,665,502,f,0,73H
19392,3737,665,1354,f,0,73H
19393,3737,665,644,f,0,73H 733
19394,3737,665,3953,f,0,73H
19395,3737,665,337,f,0,73H
19396,3737,665,664,f,0,73H
19397,3737,664,1230,f,0,73H
19398,3737,664,1212,f,0,73H
19399,3737,664,1688,f,0,73H
19400,3737,664,636,f,0,73H
19401,3737,664,641,f,0,73H
19402,3737,664,1054,f,0,73H
19403,3737,664,1354,f,0,73H
19404,3737,664,3998,f,0,73H
19405,3737,664,337,f,0,73H
19406,3737,664,665,f,0,73H
19407,3737,728,737,f,0,73H
19408,3737,462,737,f,0,73H
19409,3737,1551,737,f,0,73H
19410,3737,1551,609,f,0,73H
19411,3737,1551,644,f,0,733 73H
19412,3737,1613,644,f,0,733
19413,3737,3959,644,f,0,73H 733
19414,3737,679,636,f,0,73H 733
19415,3737,679,644,f,0,733
19416,3737,679,666,f,0,73H
19417,3737,1208,609,f,0,73H
19418,16963,2170,3410,f,0,320
19419,16963,1525,3410,f,0,320
19420,16963,2064,3410,f,0,320
19421,16963,3410,2170,f,0,320
19422,16963,3410,1525,f,0,320
19423,16963,3410,2064,f,0,320
19424,16963,3410,2072,f,0,320
19425,16963,3410,2176,f,0,320
19426,16963,3410,2082,f,0,320
19427,16963,2072,3410,f,0,320
19428,16963,2176,3410,f,0,320
19429,16963,2082,3410,f,0,320
19430,,1852,1229,f,0,744
19431,,1229,1852,f,0,744
19432,1322,3494,1386,f,0,752
19433,1322,1386,3494,f,0,752
19434,2324,2908,7470,f,0,AR8
19435,2324,6371,3380,f,0,SFB
19436,2324,6795,3366,f,0,SFB
19437,2324,6795,3380,f,0,SFB
19438,2324,6372,3380,f,0,SFB
19439,2324,3366,6795,f,0,SFB
19440,2324,3366,3380,f,0,SFB
19441,2324,6373,7470,f,0,AR8
19442,2324,6373,3380,f,0,AR8
19443,2324,6370,3380,f,0,SFB
19444,2324,6374,3380,f,0,SFB
19445,2324,7470,2908,f,0,AR8
19446,2324,7470,3380,f,0,AR8
19447,2324,3380,6371,f,0,SFB
19448,2324,3380,6795,f,0,SFB
19449,2324,3380,6372,f,0,SFB
19450,2324,3380,3366,f,0,SFB
19451,2324,3380,6373,f,0,AR8
19452,2324,3380,6370,f,0,SFB
19453,2324,3380,6374,f,0,SFB
19454,2324,3380,7470,f,0,AR8
19455,2324,3380,7558,f,0,AR8
19456,2324,3380,,f,0,SFB
19457,2324,3380,2938,f,0,SFB
19458,2324,7558,6373,f,0,AR8
19459,2324,7558,7470,f,0,AR8
19460,2324,,3380,f,0,SFB
19461,2324,2938,3380,f,0,SFB
19463,837,1055,465,f,0,319
19464,837,1055,599,f,0,320
19465,837,1055,596,f,0,320
19466,837,1706,599,f,0,320
19467,837,1064,599,f,0,320
19468,837,1230,465,f,0,319
19469,837,1230,599,f,0,330 320
19470,837,1230,596,f,0,320
19471,837,1212,465,f,0,319
19472,837,1212,599,f,0,320 321
19473,837,1212,596,f,0,320
19474,837,580,599,f,0,320
19475,837,580,596,f,0,320
19476,837,737,599,f,0,320
19478,837,1218,465,f,0,319
19479,837,1218,599,f,0,320
19480,837,1218,596,f,0,320
19481,837,465,1055,f,0,319
19482,837,465,1230,f,0,319
19483,837,465,1212,f,0,319
19484,837,465,1218,f,0,319
19485,837,465,1626,f,0,319
19486,837,465,507,f,0,320
19487,837,465,1056,f,0,319
19488,837,469,599,f,0,320
19514,837,599,1212,f,0,320 321
19515,837,599,580,f,0,320
19516,837,599,737,f,0,320
19518,837,599,1218,f,0,320
19519,837,599,469,f,0,320
19520,837,599,1216,f,0,320
19522,837,599,1538,f,0,320
19523,837,599,1264,f,0,320
19525,837,599,3448,f,0,330 332
19527,837,599,302,f,0,320 321
19528,837,599,1489,f,0,320 321
19529,837,599,1382,f,0,320
19530,837,599,1509,f,0,320
19532,837,599,1200,f,0,320
19533,837,599,345,f,0,320
19534,837,599,535,f,0,320
19535,837,599,1626,f,0,320
19536,837,599,1555,f,0,320
19537,837,599,340,f,0,320
19538,837,599,1051,f,0,320
19540,837,599,1665,f,0,320
19541,837,599,342,f,0,320
19542,837,599,421,f,0,320
19544,837,599,499,f,0,320
19545,837,599,3797,f,0,330
19547,837,599,669,f,0,320
19548,837,599,502,f,0,320
19549,837,599,507,f,0,320
19550,837,599,1529,f,0,320
19551,837,599,1638,f,0,320
19552,837,599,1054,f,0,320
19553,837,599,1335,f,0,320
19554,837,599,1229,f,0,320
19555,837,599,478,f,0,320
19556,837,599,3878,f,0,330
19557,837,599,346,f,0,320
19558,837,599,1524,f,0,320
19559,837,599,1561,f,0,320
19560,837,599,1354,f,0,321
19561,837,599,3830,f,0,330
19562,837,599,1657,f,0,320
19563,837,599,1356,f,0,320
19564,837,599,3998,f,0,320 321
19565,837,599,1587,f,0,320
19567,837,599,350,f,0,320
19568,837,599,337,f,0,320
19569,837,599,1056,f,0,320
19570,837,599,1273,f,0,320
19571,837,599,1551,f,0,320
19572,837,599,1613,f,0,320
19573,837,599,3959,f,0,320
19574,837,599,1550,f,0,320
19575,837,599,679,f,0,320 321
19576,837,599,1678,f,0,320
19577,837,345,599,f,0,320
19578,837,535,599,f,0,320
19581,837,1626,465,f,0,319
19582,837,1626,599,f,0,320
19583,837,1626,596,f,0,320
19584,837,1555,599,f,0,320
19585,837,1555,596,f,0,320
19586,837,340,599,f,0,320
19587,837,1051,599,f,0,320
19590,837,1665,599,f,0,320
19591,837,342,599,f,0,320
19592,837,421,599,f,0,320
19595,837,499,599,f,0,320
19596,837,3797,599,f,0,330
19597,837,3797,603,f,0,332
19614,837,1229,599,f,0,320
19616,837,478,599,f,0,320
19620,837,3878,599,f,0,330
19621,837,346,599,f,0,320
19622,837,346,596,f,0,320
19623,837,1524,599,f,0,320
19624,837,1561,599,f,0,320
19625,837,1354,599,f,0,321
19626,837,1354,596,f,0,320
19628,837,600,502,f,0,320
19629,837,3830,599,f,0,330
19630,837,596,1055,f,0,320
19631,837,596,1230,f,0,320
19632,837,596,1212,f,0,320
19633,837,596,580,f,0,320
19634,837,596,1218,f,0,320
19637,837,596,302,f,0,320
19638,837,596,1382,f,0,320
19640,837,596,1626,f,0,320
19641,837,596,1555,f,0,320
19643,837,596,502,f,0,320
19644,837,596,507,f,0,320
19645,837,596,1638,f,0,320
19646,837,596,1054,f,0,320
19648,837,596,346,f,0,320
19649,837,596,1354,f,0,320
19650,837,596,1056,f,0,320
19651,837,1657,599,f,0,320
19652,837,1356,599,f,0,320
19653,837,3998,599,f,0,320 321
19654,837,1587,599,f,0,320
19658,837,603,3448,f,0,332
19660,837,603,3797,f,0,332
19661,837,603,507,f,0,320
19663,837,350,599,f,0,320
19664,837,337,599,f,0,320
19665,837,1056,465,f,0,319
19666,837,1056,599,f,0,320
19667,837,1056,596,f,0,320
19668,837,1273,599,f,0,320
19669,837,1551,599,f,0,320
19670,837,1613,599,f,0,320
19671,837,3959,599,f,0,320
19672,837,1550,599,f,0,320
19676,837,679,599,f,0,320 321
19677,837,1678,599,f,0,320
19678,3644,8195,8194,f,0,BNI
19679,3644,8194,8195,f,0,BNI
19680,2183,253,248,f,0,345
19681,2183,248,253,f,0,345
19682,2183,248,2188,f,0,345
19683,2183,1107,2188,f,0,332
19684,2183,2006,3320,f,0,77W
19685,2183,2006,3339,f,0,388
19686,2183,2006,3361,f,0,388
19687,2183,2994,2188,f,0,332
19688,2183,2170,2188,f,0,772 773 332
19689,2183,580,2188,f,0,388
19690,2183,3941,2188,f,0,773 345
19691,2183,2057,2188,f,0,332
19692,2183,1218,2188,f,0,77W
19693,2183,2177,2188,f,0,332 345
19694,2183,4130,2188,f,0,332
19695,2183,469,2188,f,0,77W
19696,2183,3885,2188,f,0,388 77W 773
19697,2183,3885,3077,f,0,388
19698,2183,3885,3361,f,0,77W
19699,2183,3131,2188,f,0,332 343
19700,2183,3320,2006,f,0,77W
19701,2183,3320,2188,f,0,77W
19702,2183,3320,3316,f,0,77W
19703,2183,2997,2188,f,0,77W 772 332 773
19704,2183,2234,2188,f,0,332
19705,2183,1128,2188,f,0,77W 772 773
19706,2183,3370,2188,f,0,77W
19707,2183,3137,2188,f,0,332 772
19708,2183,3043,2188,f,0,332
19709,2183,1382,2188,f,0,77W 388
19710,2183,3275,2188,f,0,77W
19711,2183,2009,3361,f,0,77W
19712,2183,3024,2188,f,0,773 77W
19713,2183,3024,3156,f,0,772 773
19714,2183,3024,3316,f,0,773
19715,2183,1074,2188,f,0,77W
19716,2183,3136,2188,f,0,772 332 773
19717,2183,609,2188,f,0,77W
19718,2183,797,2188,f,0,77W
19719,2183,3076,2188,f,0,77W 332
19720,2183,2236,2188,f,0,332
19721,2183,1177,2188,f,0,345
19722,2183,3093,2188,f,0,773 772 332 77L
19723,2183,3670,2188,f,0,77L
19725,2183,4029,2188,f,0,77W 345
19726,2183,2064,2188,f,0,77W 332 773 772
19727,2183,2241,2188,f,0,332 772 77W 773 77L
19728,2183,599,2188,f,0,77W
19729,2183,799,2188,f,0,77W
19730,2183,345,2188,f,0,773 77W
19731,2183,2188,248,f,0,345
19732,2183,2188,1107,f,0,332
19733,2183,2188,2994,f,0,332
19734,2183,2188,2170,f,0,772 773 332
19735,2183,2188,580,f,0,388
19736,2183,2188,3941,f,0,773 345
19737,2183,2188,2057,f,0,332
19738,2183,2188,1218,f,0,77W
19739,2183,2188,2177,f,0,332 345
19740,2183,2188,4130,f,0,332
19741,2183,2188,469,f,0,77W
19742,2183,2188,3885,f,0,388 77W 773
19743,2183,2188,3131,f,0,343 332
19744,2183,2188,3320,f,0,77W
19745,2183,2188,2997,f,0,772 332 77W 773
19746,2183,2188,2234,f,0,332
19747,2183,2188,1128,f,0,77W 772 773
19748,2183,2188,3370,f,0,77W
19749,2183,2188,3137,f,0,332 772
19750,2183,2188,3043,f,0,332
19751,2183,2188,1382,f,0,77W 388
19752,2183,2188,3275,f,0,77W
19753,2183,2188,3024,f,0,77W 773
19754,2183,2188,1074,f,0,77W
19755,2183,2188,3136,f,0,772 332 773
19756,2183,2188,609,f,0,77W
19757,2183,2188,797,f,0,77W
19758,2183,2188,3076,f,0,77W 332
19759,2183,2188,2236,f,0,332
19760,2183,2188,1177,f,0,345
19761,2183,2188,3093,f,0,772 332 77L 773
19762,2183,2188,3670,f,0,77L
19763,2183,2188,1084,f,0,332
19764,2183,2188,4029,f,0,345 77W
19765,2183,2188,2064,f,0,77W 332 773 772
19766,2183,2188,2241,f,0,332 772 77W 773 77L
19767,2183,2188,599,f,0,77W
19768,2183,2188,799,f,0,77W
19769,2183,2188,345,f,0,773 77W
19770,2183,2188,1187,f,0,332
19771,2183,2188,3989,f,0,343 332
19772,2183,2188,1555,f,0,388 77W
19773,2183,2188,340,f,0,345 77W
19774,2183,2188,2560,f,0,77W
19775,2183,2188,534,f,0,77W 343
19776,2183,2188,2564,f,0,77W
19777,2183,2188,1665,f,0,77L
19778,2183,2188,342,f,0,77W
19779,2183,2188,3077,f,0,343 388 77W
19780,2183,2188,3141,f,0,343 772 332
19781,2183,2188,3714,f,0,77L
19782,2183,2188,3550,f,0,77W
19783,2183,2188,3930,f,0,388
19784,2183,2188,4330,f,0,332 77W 773 772
19785,2183,2188,2223,f,0,77W 332
19786,2183,2188,1701,f,0,77W 772
19787,2183,2188,2072,f,0,332 388
19788,2183,2188,3797,f,0,77W 388
19789,2183,2188,813,f,0,77W
19790,2183,2188,2206,f,0,332 77W 772
19791,2183,2188,3992,f,0,77W
19792,2183,2188,1175,f,0,332
19793,2183,2188,3304,f,0,77W 388 773
19794,2183,2188,2176,f,0,332 77W 772 773
19795,2183,2188,951,f,0,332 77W
19796,2183,2188,3484,f,0,77L
19797,2183,2188,1197,f,0,343
19798,2183,2188,2948,f,0,345 343
19799,2183,2188,502,f,0,772 77W
19800,2183,2188,2207,f,0,332 77W 772
19801,2183,2188,507,f,0,77W 388
19802,2183,2188,1638,f,0,772
19803,2183,2188,273,f,0,77W 345
19804,2183,2188,907,f,0,332
19805,2183,2188,3144,f,0,77W 772 332 773
19806,2183,2188,1229,f,0,77W
19807,2183,2188,478,f,0,773 388 77W
19808,2183,2188,2194,f,0,332 77W 772
19809,2183,2188,2074,f,0,332 77W
19810,2183,2188,3339,f,0,388
19811,2183,2188,3156,f,0,773 772 77W
19812,2183,2188,2397,f,0,77W
19813,2183,2188,893,f,0,773
19814,2183,2188,346,f,0,388 773
19815,2183,2188,1524,f,0,332 773 77L
19816,2183,2188,4059,f,0,343 772
19817,2183,2188,1354,f,0,345 773
19818,2183,2188,521,f,0,77W
19819,2183,2188,2279,f,0,388
19820,2183,2188,3364,f,0,388 77W
19821,2183,2188,3351,f,0,77W
19822,2183,2188,2219,f,0,772 332
19823,2183,2188,1587,f,0,773
19824,2183,2188,3406,f,0,77W 388
19825,2183,2188,2082,f,0,77W 345 332
19826,2183,2188,3980,f,0,332
19827,2183,2188,3577,f,0,77L
19828,2183,2188,994,f,0,345
19829,2183,2188,3469,f,0,77W
19830,2183,2188,3205,f,0,332
19831,2183,2188,3316,f,0,77W
19832,2183,2188,3361,f,0,77W 388
19833,2183,2188,3153,f,0,332
19834,2183,2188,287,f,0,345
19835,2183,2188,1551,f,0,343
19836,2183,2188,1613,f,0,77W 345
19837,2183,2188,193,f,0,388
19838,2183,2188,1678,f,0,77W
19839,2183,1187,2188,f,0,332
19840,2183,3989,2188,f,0,343 332
19841,2183,3988,2560,f,0,77W
19842,2183,1555,2188,f,0,388 77W
19843,2183,340,2188,f,0,345 77W
19844,2183,2560,2188,f,0,77W
19845,2183,2560,3988,f,0,77W
19846,2183,534,2188,f,0,77W 343
19847,2183,2564,2188,f,0,77W
19848,2183,1665,2188,f,0,77L
19849,2183,342,2188,f,0,77W
19850,2183,3077,3885,f,0,388
19851,2183,3077,2188,f,0,77W 343 388
19852,2183,1005,907,f,0,332
19853,2183,3141,2188,f,0,332 343 772
19854,2183,3714,2188,f,0,77L
19855,2183,3550,2188,f,0,77W
19856,2183,3930,2188,f,0,388
19857,2183,4330,2188,f,0,332 77W 773 772
19858,2183,2223,2188,f,0,77W 332
19859,2183,1701,2188,f,0,77W 772
19860,2183,2072,2188,f,0,332 388
19861,2183,3797,2188,f,0,77W 388
19862,2183,813,2188,f,0,77W
19863,2183,2206,2188,f,0,332 77W 772
19864,2183,3992,2188,f,0,77W
19865,2183,1175,2188,f,0,332
19866,2183,3304,2188,f,0,773 77W 388
19867,2183,3304,3339,f,0,77W
19868,2183,2176,2188,f,0,332 77W 772 773
19869,2183,951,2188,f,0,77W
19870,2183,3484,2188,f,0,77L
19871,2183,1197,2188,f,0,343
19872,2183,1197,1606,f,0,343
19873,2183,2948,2188,f,0,345 343
19874,2183,502,2188,f,0,772 77W
19875,2183,2207,2188,f,0,77W 332 772
19876,2183,507,2188,f,0,77W 388
19877,2183,1638,2188,f,0,772
19878,2183,273,2188,f,0,77W 345
19879,2183,907,2188,f,0,332
19880,2183,907,1005,f,0,332
19881,2183,3144,2188,f,0,332 77W 772 773
19882,2183,1229,2188,f,0,77W
19883,2183,478,2188,f,0,773 388 77W
19884,2183,2194,2188,f,0,332 77W 772
19885,2183,2074,2188,f,0,332 77W
19886,2183,3339,2006,f,0,388
19887,2183,3339,2188,f,0,388
19888,2183,3339,3304,f,0,77W
19889,2183,3339,3316,f,0,77W
19890,2183,1606,1197,f,0,343
19891,2183,3156,3024,f,0,772 773
19892,2183,3156,2188,f,0,773 772 77W
19893,2183,2397,2188,f,0,77W
19894,2183,893,2188,f,0,773
19895,2183,346,2188,f,0,388 773
19896,2183,1524,2188,f,0,332 773 77L
19897,2183,4059,2188,f,0,343 772
19898,2183,1354,2188,f,0,345 773
19899,2183,521,2188,f,0,77W
19900,2183,2279,2188,f,0,388
19901,2183,3364,2188,f,0,77W 388
19902,2183,3351,2188,f,0,77W
19903,2183,2219,2188,f,0,772 332
19904,2183,1587,2188,f,0,773
19905,2183,3406,2188,f,0,77W 388
19906,2183,2082,2188,f,0,77W 345 332
19907,2183,3980,2188,f,0,332
19908,2183,3577,2188,f,0,77L
19909,2183,994,2188,f,0,345
19910,2183,3469,2188,f,0,77W
19911,2183,3205,2188,f,0,332
19912,2183,3316,3320,f,0,77W
19913,2183,3316,3024,f,0,773
19914,2183,3316,2188,f,0,77W
19915,2183,3316,3339,f,0,77W
19916,2183,3361,2006,f,0,388
19917,2183,3361,3885,f,0,77W
19918,2183,3361,2009,f,0,77W
19919,2183,3361,2188,f,0,77W 388
19920,2183,3153,2188,f,0,332
19921,2183,287,2188,f,0,345
19922,2183,1551,2188,f,0,343
19923,2183,1613,2188,f,0,77W 345
19924,2183,193,2188,f,0,388
19925,2183,1678,2188,f,0,77W
19926,807,1613,1550,f,0,AT7
19927,807,1550,1613,f,0,AT7
19928,807,1550,1678,f,0,AT7
19929,807,1678,1550,f,0,AT7
19930,2293,1038,1020,f,0,M82 762
19931,2293,1038,813,f,0,762
19932,2293,1038,1039,f,0,M82 L4T
19933,2293,1038,1043,f,0,M82
19934,2293,1020,1038,f,0,762 M82
19935,2293,1020,1031,f,0,M82
19936,2293,1020,1028,f,0,M82
19937,2293,1020,1042,f,0,M82
19938,2293,1020,1043,f,0,M82
19939,2293,1031,1020,f,0,M82
19940,2293,1031,1036,f,0,M82
19941,2293,1028,1026,f,0,M82
19942,2293,1036,1031,f,0,M82
19943,2293,813,1038,f,0,762
19944,2293,1042,1020,f,0,M82
19945,2293,1042,1043,f,0,M82
19946,2293,1039,1038,f,0,M82
19947,2293,1026,1020,f,0,M82
19948,2293,1043,1038,f,0,M82
19949,2293,1043,1020,f,0,M82
19950,2293,1043,1042,f,0,M82
19951,2923,2097,2188,f,0,100
19952,2923,2097,2157,f,0,100
19953,2923,2097,2131,f,0,100
19954,2923,6746,2131,f,0,AT7
19955,2923,5935,2131,f,0,100
19956,2923,5931,2131,f,0,100
19957,2923,2104,2176,f,0,72S
19958,2923,2104,4331,f,0,100 72S
19959,2923,2104,2123,f,0,100
19960,2923,2104,2157,f,0,100
19961,2923,2104,2131,f,0,100 72S
19962,2923,2164,2134,f,0,100
19963,2923,2164,4331,f,0,72S 100
19964,2923,2164,2131,f,0,100
19965,2923,5930,2131,f,0,AT7 100
19966,2923,2134,2164,f,0,100
19967,2923,2134,2241,f,0,100
19968,2923,2134,2188,f,0,100
19969,2923,2134,4150,f,0,100
19970,2923,2134,2123,f,0,100
19971,2923,2134,2157,f,0,100
19972,2923,2134,2131,f,0,100
19973,2923,2106,2188,f,0,100
19974,2923,2106,4331,f,0,100
19975,2923,5928,2131,f,0,100
19976,2923,,2131,f,0,AT7 100
19977,2923,2241,2134,f,0,100
19978,2923,2241,,f,0,100
19979,2923,2188,2097,f,0,100
19980,2923,2188,2134,f,0,100
19981,2923,2188,2106,f,0,100
19982,2923,2188,4330,f,0,340
19983,2923,2188,2114,f,0,100
19984,2923,2188,,f,0,AT7
19985,2923,2188,5934,f,0,100 AT7
19986,2923,2188,4331,f,0,72S
19987,2923,2188,2157,f,0,100
19988,2923,2188,2167,f,0,100
19989,2923,2188,2166,f,0,100
19990,2923,2979,4330,f,0,100
19991,2923,2979,4331,f,0,100
19992,2923,3964,4330,f,0,72S
19993,2923,6747,4331,f,0,AT7
19994,2923,6747,2131,f,0,100 AT7
19995,2923,6747,2167,f,0,100
19996,2923,5712,2157,f,0,AT7
19997,2923,4150,2134,f,0,100
19998,2923,4150,4331,f,0,100
19999,2923,4150,7546,f,0,100
20000,2923,4150,2131,f,0,100
20001,2923,6748,2131,f,0,100 AT7
20002,2923,4330,2188,f,0,340
20003,2923,4330,2979,f,0,100
20004,2923,4330,3964,f,0,72S
20005,2923,4330,1701,f,0,340
20006,2923,4330,2050,f,0,72S
20007,2923,4330,4317,f,0,340
20008,2923,5952,2114,f,0,100
20009,2923,5952,2117,f,0,100
20010,2923,2050,4330,f,0,72S
20011,2923,2050,4331,f,0,72S
20012,2923,2051,4330,f,0,72S
20013,2923,2051,4331,f,0,72S
20014,2923,2136,2157,f,0,AT7
20015,2923,,2131,f,0,100
20016,2923,2109,2157,f,0,AT7 100
20017,2923,2114,2188,f,0,100
20018,2923,2114,5952,f,0,100
20019,2923,2114,7490,f,0,100
20020,2923,2114,7546,f,0,100
20021,2923,2114,2157,f,0,100
20022,2923,2114,2131,f,0,100
20023,2923,2176,2104,f,0,72S
20024,2923,2176,,f,0,AT7
20025,2923,2176,4331,f,0,72S
20026,2923,,2241,f,0,100
20027,2923,,2188,f,0,AT7
20028,2923,,2176,f,0,AT7
20029,2923,,2157,f,0,AT7 100
20030,2923,5934,2188,f,0,100 AT7
20031,2923,5934,2157,f,0,AT7
20032,2923,2194,2157,f,0,100
20033,2923,2194,2166,f,0,100
20034,2923,4331,2104,f,0,100 72S
20035,2923,4331,2164,f,0,72S 100
20036,2923,4331,2106,f,0,100
20037,2923,4331,2979,f,0,100
20038,2923,4331,4150,f,0,100
20039,2923,4331,2050,f,0,72S
20040,2923,4331,2051,f,0,72S
20041,2923,4331,2176,f,0,72S
20042,2923,4331,7490,f,0,100
20043,2923,4331,5932,f,0,100
20044,2923,4331,7546,f,0,100
20045,2923,4331,2123,f,0,100
20046,2923,4331,2151,f,0,AT7
20047,2923,4331,2157,f,0,100
20048,2923,4331,2131,f,0,100 72S
20049,2923,4331,2167,f,0,100 72S
20050,2923,4331,2166,f,0,100
20051,2923,7490,2114,f,0,100
20052,2923,5932,4331,f,0,100
20053,2923,5932,2131,f,0,AT7
20054,2923,5936,2131,f,0,100
20055,2923,6749,2131,f,0,AT7
20056,2923,7546,4150,f,0,100
20057,2923,7546,2114,f,0,100
20058,2923,7546,4331,f,0,100
20059,2923,7546,2123,f,0,100
20060,2923,7546,5933,f,0,100
